#Code_commune_INSEE;Nom_de_la_commune;Code_postal;Libellé_d_acheminement;Ligne_5;url_rues
27660;LA TRINITE DE REVILLE;27270;LA TRINITE DE REVILLE;;https://adresse.data.gouv.fr/api/downloads/27660/street-list?from=api-depot
27661;LA TRINITE DE THOUBERVILLE;27310;LA TRINITE DE THOUBERVILLE;;https://adresse.data.gouv.fr/api/downloads/27661/street-list?from=api-depot
27662;TRIQUEVILLE;27500;TRIQUEVILLE;;https://adresse.data.gouv.fr/api/downloads/27662/street-list?from=api-depot
27663;LE TRONCQ;27110;LE TRONCQ;;https://adresse.data.gouv.fr/api/downloads/27663/street-list?from=api-depot
27664;LE TRONQUAY;27480;LE TRONQUAY;;https://adresse.data.gouv.fr/api/downloads/27664/street-list?from=api-depot
27665;TROUVILLE LA HAULE;27680;TROUVILLE LA HAULE;;https://adresse.data.gouv.fr/api/downloads/27665/street-list?from=api-depot
27666;LA VACHERIE;27400;LA VACHERIE;;https://adresse.data.gouv.fr/api/downloads/27666/street-list?from=api-depot
27667;VALAILLES;27300;VALAILLES;;https://adresse.data.gouv.fr/api/downloads/27667/street-list?from=api-depot
27668;LE VAL DAVID;27120;LE VAL DAVID;;https://adresse.data.gouv.fr/api/downloads/27668/street-list?from=api-depot
27669;VALLETOT;27350;VALLETOT;;https://adresse.data.gouv.fr/api/downloads/27669/street-list?from=api-depot
27670;VANDRIMARE;27380;VANDRIMARE;;https://adresse.data.gouv.fr/api/downloads/27670/street-list?from=api-depot
27671;VANNECROCQ;27210;VANNECROCQ;;https://adresse.data.gouv.fr/api/downloads/27671/street-list?from=api-depot
27672;VASCOEUIL;27910;VASCOEUIL;;https://adresse.data.gouv.fr/api/downloads/27672/street-list?from=api-depot
27673;VATTEVILLE;27430;VATTEVILLE;;https://adresse.data.gouv.fr/api/downloads/27673/street-list?from=api-depot
27674;VAUX SUR EURE;27120;VAUX SUR EURE;;https://adresse.data.gouv.fr/api/downloads/27674/street-list?from=api-depot
27676;LES TROIS LACS;27700;LES TROIS LACS;BERNIERES SUR SEINE;https://adresse.data.gouv.fr/api/downloads/27676/street-list?from=api-depot
27676;LES TROIS LACS;27700;LES TROIS LACS;TOSNY;https://adresse.data.gouv.fr/api/downloads/27676/street-list?from=api-depot
27676;LES TROIS LACS;27940;LES TROIS LACS;VENABLES;https://adresse.data.gouv.fr/api/downloads/27676/street-list?from=api-depot
27677;VENON;27110;VENON;;https://adresse.data.gouv.fr/api/downloads/27677/street-list?from=api-depot
27678;LES VENTES;27180;LES VENTES;;https://adresse.data.gouv.fr/api/downloads/27678/street-list?from=api-depot
27679;VERNEUIL D AVRE ET D ITON;27130;VERNEUIL D AVRE ET D ITON;VERNEUIL SUR AVRE;https://adresse.data.gouv.fr/api/downloads/27679/street-list?from=api-depot
27679;VERNEUIL D AVRE ET D ITON;27160;VERNEUIL D AVRE ET D ITON;FRANCHEVILLE;https://adresse.data.gouv.fr/api/downloads/27679/street-list?from=api-depot
27680;VERNEUSSES;27390;VERNEUSSES;;https://adresse.data.gouv.fr/api/downloads/27680/street-list?from=api-depot
27681;VERNON;27200;VERNON;;https://adresse.data.gouv.fr/api/downloads/27681/street-list?from=api-depot
27682;VESLY;27870;VESLY;;https://adresse.data.gouv.fr/api/downloads/27682/street-list?from=api-depot
27683;VEZILLON;27700;VEZILLON;;https://adresse.data.gouv.fr/api/downloads/27683/street-list?from=api-depot
27684;LE VIEIL EVREUX;27930;LE VIEIL EVREUX;;https://adresse.data.gouv.fr/api/downloads/27684/street-list?from=api-depot
27685;LA VIEILLE LYRE;27330;LA VIEILLE LYRE;;https://adresse.data.gouv.fr/api/downloads/27685/street-list?from=api-depot
27685;LA VIEILLE LYRE;27330;LA VIEILLE LYRE;CHAMPIGNOLLES;https://adresse.data.gouv.fr/api/downloads/27685/street-list?from=api-depot
27686;VIEUX PORT;27680;VIEUX PORT;;https://adresse.data.gouv.fr/api/downloads/27686/street-list?from=api-depot
27689;VILLEGATS;27120;VILLEGATS;;https://adresse.data.gouv.fr/api/downloads/27689/street-list?from=api-depot
27690;VILLERS EN VEXIN;27420;VILLERS EN VEXIN;;https://adresse.data.gouv.fr/api/downloads/27690/street-list?from=api-depot
27691;VILLERS SUR LE ROULE;27940;VILLERS SUR LE ROULE;;https://adresse.data.gouv.fr/api/downloads/27691/street-list?from=api-depot
27692;VILLETTES;27110;VILLETTES;;https://adresse.data.gouv.fr/api/downloads/27692/street-list?from=api-depot
27693;SYLVAINS LES MOULINS;27240;SYLVAINS LES MOULINS;;https://adresse.data.gouv.fr/api/downloads/27693/street-list?from=api-depot
27693;SYLVAINS LES MOULINS;27240;SYLVAINS LES MOULINS;COULONGES;https://adresse.data.gouv.fr/api/downloads/27693/street-list?from=api-depot
27693;SYLVAINS LES MOULINS;27240;SYLVAINS LES MOULINS;VILLALET;https://adresse.data.gouv.fr/api/downloads/27693/street-list?from=api-depot
27694;VILLEZ SOUS BAILLEUL;27950;VILLEZ SOUS BAILLEUL;;https://adresse.data.gouv.fr/api/downloads/27694/street-list?from=api-depot
27695;VILLEZ SUR LE NEUBOURG;27110;VILLEZ SUR LE NEUBOURG;;https://adresse.data.gouv.fr/api/downloads/27695/street-list?from=api-depot
27696;VILLIERS EN DESOEUVRE;27640;VILLIERS EN DESOEUVRE;;https://adresse.data.gouv.fr/api/downloads/27696/street-list?from=api-depot
27697;VIRONVAY;27400;VIRONVAY;;https://adresse.data.gouv.fr/api/downloads/27697/street-list?from=api-depot
27698;VITOT;27110;VITOT;;https://adresse.data.gouv.fr/api/downloads/27698/street-list?from=api-depot
27699;VOISCREVILLE;27520;VOISCREVILLE;;https://adresse.data.gouv.fr/api/downloads/27699/street-list?from=api-depot
27700;VRAIVILLE;27370;VRAIVILLE;;https://adresse.data.gouv.fr/api/downloads/27700/street-list?from=api-depot
27701;VAL DE REUIL;27100;VAL DE REUIL;;https://adresse.data.gouv.fr/api/downloads/27701/street-list?from=api-depot
28001;ABONDANT;28410;ABONDANT;;https://adresse.data.gouv.fr/api/downloads/28001/street-list?from=api-depot
28003;ALLAINVILLE;28500;ALLAINVILLE;;https://adresse.data.gouv.fr/api/downloads/28003/street-list?from=api-depot
28004;ALLONNES;28150;ALLONNES;;https://adresse.data.gouv.fr/api/downloads/28004/street-list?from=api-depot
28005;ALLUYES;28800;ALLUYES;;https://adresse.data.gouv.fr/api/downloads/28005/street-list?from=api-depot
28006;AMILLY;28300;AMILLY;;https://adresse.data.gouv.fr/api/downloads/28006/street-list?from=api-depot
28007;ANET;28260;ANET;;https://adresse.data.gouv.fr/api/downloads/28007/street-list?from=api-depot
28008;ARDELLES;28170;ARDELLES;;https://adresse.data.gouv.fr/api/downloads/28008/street-list?from=api-depot
28009;ARDELU;28700;ARDELU;;https://adresse.data.gouv.fr/api/downloads/28009/street-list?from=api-depot
28010;ARGENVILLIERS;28480;ARGENVILLIERS;;https://adresse.data.gouv.fr/api/downloads/28010/street-list?from=api-depot
28012;VALD YERRE;28290;VALD YERRE;ARROU;https://adresse.data.gouv.fr/api/downloads/28012/street-list?from=api-depot
28012;VALD YERRE;28290;VALD YERRE;BOISGASSON;https://adresse.data.gouv.fr/api/downloads/28012/street-list?from=api-depot
28012;VALD YERRE;28290;VALD YERRE;CHATILLON EN DUNOIS;https://adresse.data.gouv.fr/api/downloads/28012/street-list?from=api-depot
28012;VALD YERRE;28290;VALD YERRE;COURTALAIN;https://adresse.data.gouv.fr/api/downloads/28012/street-list?from=api-depot
28012;VALD YERRE;28290;VALD YERRE;LANGEY;https://adresse.data.gouv.fr/api/downloads/28012/street-list?from=api-depot
28012;VALD YERRE;28290;VALD YERRE;ST PELLERIN;https://adresse.data.gouv.fr/api/downloads/28012/street-list?from=api-depot
28013;AUNAY SOUS AUNEAU;28700;AUNAY SOUS AUNEAU;;https://adresse.data.gouv.fr/api/downloads/28013/street-list?from=api-depot
28014;AUNAY SOUS CRECY;28500;AUNAY SOUS CRECY;;https://adresse.data.gouv.fr/api/downloads/28014/street-list?from=api-depot
28015;AUNEAU BLEURY ST SYMPHORIEN;28700;AUNEAU BLEURY ST SYMPHORIEN;AUNEAU;https://adresse.data.gouv.fr/api/downloads/28015/street-list?from=api-depot
28015;AUNEAU BLEURY ST SYMPHORIEN;28700;AUNEAU BLEURY ST SYMPHORIEN;BLEURY;https://adresse.data.gouv.fr/api/downloads/28015/street-list?from=api-depot
28015;AUNEAU BLEURY ST SYMPHORIEN;28700;AUNEAU BLEURY ST SYMPHORIEN;ST SYMPHORIEN LE CHATEAU;https://adresse.data.gouv.fr/api/downloads/28015/street-list?from=api-depot
28016;LES AUTELS VILLEVILLON;28330;LES AUTELS VILLEVILLON;;https://adresse.data.gouv.fr/api/downloads/28016/street-list?from=api-depot
28018;AUTHON DU PERCHE;28330;AUTHON DU PERCHE;;https://adresse.data.gouv.fr/api/downloads/28018/street-list?from=api-depot
28018;AUTHON DU PERCHE;28330;AUTHON DU PERCHE;SOIZE;https://adresse.data.gouv.fr/api/downloads/28018/street-list?from=api-depot
28019;BAIGNEAUX;28140;BAIGNEAUX;;https://adresse.data.gouv.fr/api/downloads/28019/street-list?from=api-depot
28021;BAILLEAU LE PIN;28120;BAILLEAU LE PIN;;https://adresse.data.gouv.fr/api/downloads/28021/street-list?from=api-depot
28022;BAILLEAU L EVEQUE;28300;BAILLEAU L EVEQUE;;https://adresse.data.gouv.fr/api/downloads/28022/street-list?from=api-depot
28023;BAILLEAU ARMENONVILLE;28320;BAILLEAU ARMENONVILLE;;https://adresse.data.gouv.fr/api/downloads/28023/street-list?from=api-depot
28023;BAILLEAU ARMENONVILLE;28320;BAILLEAU ARMENONVILLE;ARMENONVILLE LES GATINEAUX;https://adresse.data.gouv.fr/api/downloads/28023/street-list?from=api-depot
28024;BARJOUVILLE;28630;BARJOUVILLE;;https://adresse.data.gouv.fr/api/downloads/28024/street-list?from=api-depot
28026;BAUDREVILLE;28310;BAUDREVILLE;;https://adresse.data.gouv.fr/api/downloads/28026/street-list?from=api-depot
28027;LA BAZOCHE GOUET;28330;LA BAZOCHE GOUET;;https://adresse.data.gouv.fr/api/downloads/28027/street-list?from=api-depot
28028;BAZOCHES EN DUNOIS;28140;BAZOCHES EN DUNOIS;;https://adresse.data.gouv.fr/api/downloads/28028/street-list?from=api-depot
28029;BAZOCHES LES HAUTES;28140;BAZOCHES LES HAUTES;;https://adresse.data.gouv.fr/api/downloads/28029/street-list?from=api-depot
28030;BEAUCHE;28270;BEAUCHE;;https://adresse.data.gouv.fr/api/downloads/28030/street-list?from=api-depot
28031;BEAUMONT LES AUTELS;28480;BEAUMONT LES AUTELS;;https://adresse.data.gouv.fr/api/downloads/28031/street-list?from=api-depot
28032;BEAUVILLIERS;28150;BEAUVILLIERS;;https://adresse.data.gouv.fr/api/downloads/28032/street-list?from=api-depot
28033;BELHOMERT GUEHOUVILLE;28240;BELHOMERT GUEHOUVILLE;;https://adresse.data.gouv.fr/api/downloads/28033/street-list?from=api-depot
28034;BERCHERES ST GERMAIN;28300;BERCHERES ST GERMAIN;;https://adresse.data.gouv.fr/api/downloads/28034/street-list?from=api-depot
28034;BERCHERES ST GERMAIN;28300;BERCHERES ST GERMAIN;ST GERMAIN LA GATINE;https://adresse.data.gouv.fr/api/downloads/28034/street-list?from=api-depot
28035;BERCHERES LES PIERRES;28630;BERCHERES LES PIERRES;;https://adresse.data.gouv.fr/api/downloads/28035/street-list?from=api-depot
28036;BERCHERES SUR VESGRE;28260;BERCHERES SUR VESGRE;;https://adresse.data.gouv.fr/api/downloads/28036/street-list?from=api-depot
28037;BEROU LA MULOTIERE;28270;BEROU LA MULOTIERE;;https://adresse.data.gouv.fr/api/downloads/28037/street-list?from=api-depot
28038;BETHONVILLIERS;28330;BETHONVILLIERS;;https://adresse.data.gouv.fr/api/downloads/28038/street-list?from=api-depot
28039;BEVILLE LE COMTE;28700;BEVILLE LE COMTE;;https://adresse.data.gouv.fr/api/downloads/28039/street-list?from=api-depot
28040;BILLANCELLES;28190;BILLANCELLES;;https://adresse.data.gouv.fr/api/downloads/28040/street-list?from=api-depot
28041;BLANDAINVILLE;28120;BLANDAINVILLE;;https://adresse.data.gouv.fr/api/downloads/28041/street-list?from=api-depot
28045;BOISSY EN DROUAIS;28500;BOISSY EN DROUAIS;;https://adresse.data.gouv.fr/api/downloads/28045/street-list?from=api-depot
28046;BOISSY LES PERCHE;28340;BOISSY LES PERCHE;;https://adresse.data.gouv.fr/api/downloads/28046/street-list?from=api-depot
28047;BOISVILLE LA ST PERE;28150;BOISVILLE LA ST PERE;;https://adresse.data.gouv.fr/api/downloads/28047/street-list?from=api-depot
28048;LA BOURDINIERE ST LOUP;28360;LA BOURDINIERE ST LOUP;;https://adresse.data.gouv.fr/api/downloads/28048/street-list?from=api-depot
28048;LA BOURDINIERE ST LOUP;28360;LA BOURDINIERE ST LOUP;ST LOUP;https://adresse.data.gouv.fr/api/downloads/28048/street-list?from=api-depot
28049;BONCE;28150;BONCE;;https://adresse.data.gouv.fr/api/downloads/28049/street-list?from=api-depot
28050;BONCOURT;28260;BONCOURT;;https://adresse.data.gouv.fr/api/downloads/28050/street-list?from=api-depot
28051;BONNEVAL;28800;BONNEVAL;;https://adresse.data.gouv.fr/api/downloads/28051/street-list?from=api-depot
28052;BOUGLAINVAL;28130;BOUGLAINVAL;;https://adresse.data.gouv.fr/api/downloads/28052/street-list?from=api-depot
28053;LE BOULLAY LES DEUX EGLISES;28170;LE BOULLAY LES DEUX EGLISES;;https://adresse.data.gouv.fr/api/downloads/28053/street-list?from=api-depot
28054;LE BOULLAY MIVOYE;28210;LE BOULLAY MIVOYE;;https://adresse.data.gouv.fr/api/downloads/28054/street-list?from=api-depot
28055;LE BOULLAY THIERRY;28210;LE BOULLAY THIERRY;;https://adresse.data.gouv.fr/api/downloads/28055/street-list?from=api-depot
28056;BOUTIGNY PROUAIS;28410;BOUTIGNY PROUAIS;;https://adresse.data.gouv.fr/api/downloads/28056/street-list?from=api-depot
28056;BOUTIGNY PROUAIS;28410;BOUTIGNY PROUAIS;PROUAIS;https://adresse.data.gouv.fr/api/downloads/28056/street-list?from=api-depot
28057;BOUVILLE;28800;BOUVILLE;;https://adresse.data.gouv.fr/api/downloads/28057/street-list?from=api-depot
28058;BRECHAMPS;28210;BRECHAMPS;;https://adresse.data.gouv.fr/api/downloads/28058/street-list?from=api-depot
28059;BREZOLLES;28270;BREZOLLES;;https://adresse.data.gouv.fr/api/downloads/28059/street-list?from=api-depot
28060;BRICONVILLE;28300;BRICONVILLE;;https://adresse.data.gouv.fr/api/downloads/28060/street-list?from=api-depot
28061;BROU;28160;BROU;;https://adresse.data.gouv.fr/api/downloads/28061/street-list?from=api-depot
28062;BROUE;28410;BROUE;;https://adresse.data.gouv.fr/api/downloads/28062/street-list?from=api-depot
28064;BU;28410;BU;;https://adresse.data.gouv.fr/api/downloads/28064/street-list?from=api-depot
28065;BULLAINVILLE;28800;BULLAINVILLE;;https://adresse.data.gouv.fr/api/downloads/28065/street-list?from=api-depot
28067;CERNAY;28120;CERNAY;;https://adresse.data.gouv.fr/api/downloads/28067/street-list?from=api-depot
28068;CHALLET;28300;CHALLET;;https://adresse.data.gouv.fr/api/downloads/28068/street-list?from=api-depot
28070;CHAMPHOL;28300;CHAMPHOL;;https://adresse.data.gouv.fr/api/downloads/28070/street-list?from=api-depot
28071;CHAMPROND EN GATINE;28240;CHAMPROND EN GATINE;;https://adresse.data.gouv.fr/api/downloads/28071/street-list?from=api-depot
28072;CHAMPROND EN PERCHET;28400;CHAMPROND EN PERCHET;;https://adresse.data.gouv.fr/api/downloads/28072/street-list?from=api-depot
28073;CHAMPSERU;28700;CHAMPSERU;;https://adresse.data.gouv.fr/api/downloads/28073/street-list?from=api-depot
28074;LA CHAPELLE D AUNAINVILLE;28700;LA CHAPELLE D AUNAINVILLE;;https://adresse.data.gouv.fr/api/downloads/28074/street-list?from=api-depot
28075;LA CHAPELLE DU NOYER;28200;LA CHAPELLE DU NOYER;;https://adresse.data.gouv.fr/api/downloads/28075/street-list?from=api-depot
28076;LA CHAPELLE FORAINVILLIERS;28500;LA CHAPELLE FORAINVILLIERS;;https://adresse.data.gouv.fr/api/downloads/28076/street-list?from=api-depot
28077;LA CHAPELLE FORTIN;28340;LA CHAPELLE FORTIN;;https://adresse.data.gouv.fr/api/downloads/28077/street-list?from=api-depot
28078;CHAPELLE GUILLAUME;28330;CHAPELLE GUILLAUME;;https://adresse.data.gouv.fr/api/downloads/28078/street-list?from=api-depot
28079;CHAPELLE ROYALE;28290;CHAPELLE ROYALE;;https://adresse.data.gouv.fr/api/downloads/28079/street-list?from=api-depot
28080;CHARBONNIERES;28330;CHARBONNIERES;;https://adresse.data.gouv.fr/api/downloads/28080/street-list?from=api-depot
28081;CHARONVILLE;28120;CHARONVILLE;;https://adresse.data.gouv.fr/api/downloads/28081/street-list?from=api-depot
28082;CHARPONT;28500;CHARPONT;;https://adresse.data.gouv.fr/api/downloads/28082/street-list?from=api-depot
28084;CHARTAINVILLIERS;28130;CHARTAINVILLIERS;;https://adresse.data.gouv.fr/api/downloads/28084/street-list?from=api-depot
28085;CHARTRES;28000;CHARTRES;;https://adresse.data.gouv.fr/api/downloads/28085/street-list?from=api-depot
28086;CHASSANT;28480;CHASSANT;;https://adresse.data.gouv.fr/api/downloads/28086/street-list?from=api-depot
28087;CHATAINCOURT;28270;CHATAINCOURT;;https://adresse.data.gouv.fr/api/downloads/28087/street-list?from=api-depot
28088;CHATEAUDUN;28200;CHATEAUDUN;;https://adresse.data.gouv.fr/api/downloads/28088/street-list?from=api-depot
28089;CHATEAUNEUF EN THYMERAIS;28170;CHATEAUNEUF EN THYMERAIS;;https://adresse.data.gouv.fr/api/downloads/28089/street-list?from=api-depot
28090;LES CHATELETS;28270;LES CHATELETS;;https://adresse.data.gouv.fr/api/downloads/28090/street-list?from=api-depot
28091;LES CHATELLIERS NOTRE DAME;28120;LES CHATELLIERS NOTRE DAME;;https://adresse.data.gouv.fr/api/downloads/28091/street-list?from=api-depot
28092;CHATENAY;28700;CHATENAY;;https://adresse.data.gouv.fr/api/downloads/28092/street-list?from=api-depot
28094;CHAUDON;28210;CHAUDON;;https://adresse.data.gouv.fr/api/downloads/28094/street-list?from=api-depot
28095;CHAUFFOURS;28120;CHAUFFOURS;;https://adresse.data.gouv.fr/api/downloads/28095/street-list?from=api-depot
28096;LA CHAUSSEE D IVRY;28260;LA CHAUSSEE D IVRY;;https://adresse.data.gouv.fr/api/downloads/28096/street-list?from=api-depot
28098;CHERISY;28500;CHERISY;;https://adresse.data.gouv.fr/api/downloads/28098/street-list?from=api-depot
28099;CHUISNES;28190;CHUISNES;;https://adresse.data.gouv.fr/api/downloads/28099/street-list?from=api-depot
28100;CINTRAY;28300;CINTRAY;;https://adresse.data.gouv.fr/api/downloads/28100/street-list?from=api-depot
28102;CLEVILLIERS;28300;CLEVILLIERS;;https://adresse.data.gouv.fr/api/downloads/28102/street-list?from=api-depot
28103;CLOYES LES TROIS RIVIERES;28220;CLOYES LES TROIS RIVIERES;AUTHEUIL;https://adresse.data.gouv.fr/api/downloads/28103/street-list?from=api-depot
28103;CLOYES LES TROIS RIVIERES;28220;CLOYES LES TROIS RIVIERES;CHARRAY;https://adresse.data.gouv.fr/api/downloads/28103/street-list?from=api-depot
28103;CLOYES LES TROIS RIVIERES;28220;CLOYES LES TROIS RIVIERES;CLOYES SUR LE LOIR;https://adresse.data.gouv.fr/api/downloads/28103/street-list?from=api-depot
28103;CLOYES LES TROIS RIVIERES;28220;CLOYES LES TROIS RIVIERES;DOUY;https://adresse.data.gouv.fr/api/downloads/28103/street-list?from=api-depot
28103;CLOYES LES TROIS RIVIERES;28220;CLOYES LES TROIS RIVIERES;LA FERTE VILLENEUIL;https://adresse.data.gouv.fr/api/downloads/28103/street-list?from=api-depot
28103;CLOYES LES TROIS RIVIERES;28220;CLOYES LES TROIS RIVIERES;LE MEE;https://adresse.data.gouv.fr/api/downloads/28103/street-list?from=api-depot
28103;CLOYES LES TROIS RIVIERES;28220;CLOYES LES TROIS RIVIERES;MONTIGNY LE GANNELON;https://adresse.data.gouv.fr/api/downloads/28103/street-list?from=api-depot
28103;CLOYES LES TROIS RIVIERES;28220;CLOYES LES TROIS RIVIERES;ROMILLY SUR AIGRE;https://adresse.data.gouv.fr/api/downloads/28103/street-list?from=api-depot
28103;CLOYES LES TROIS RIVIERES;28220;CLOYES LES TROIS RIVIERES;ST HILAIRE SUR YERRE;https://adresse.data.gouv.fr/api/downloads/28103/street-list?from=api-depot
28104;COLTAINVILLE;28300;COLTAINVILLE;;https://adresse.data.gouv.fr/api/downloads/28104/street-list?from=api-depot
28105;COMBRES;28480;COMBRES;;https://adresse.data.gouv.fr/api/downloads/28105/street-list?from=api-depot
28106;CONIE MOLITARD;28200;CONIE MOLITARD;;https://adresse.data.gouv.fr/api/downloads/28106/street-list?from=api-depot
28107;CORANCEZ;28630;CORANCEZ;;https://adresse.data.gouv.fr/api/downloads/28107/street-list?from=api-depot
28108;CORMAINVILLE;28140;CORMAINVILLE;;https://adresse.data.gouv.fr/api/downloads/28108/street-list?from=api-depot
28109;LES CORVEES LES YYS;28240;LES CORVEES LES YYS;;https://adresse.data.gouv.fr/api/downloads/28109/street-list?from=api-depot
28110;LE COUDRAY;28630;LE COUDRAY;;https://adresse.data.gouv.fr/api/downloads/28110/street-list?from=api-depot
28111;COUDRAY AU PERCHE;28330;COUDRAY AU PERCHE;;https://adresse.data.gouv.fr/api/downloads/28111/street-list?from=api-depot
28113;COULOMBS;28210;COULOMBS;;https://adresse.data.gouv.fr/api/downloads/28113/street-list?from=api-depot
